vin,start_date,part_number,vendor_name,quantity,price
R8UHBMX4TQI234223,7/29/2021,TP-EAES0124,Funholding,1,76.51
R8UHBMX4TQI234223,9/1/2021,FG-BAEW0039,Nam-zim,3,71.4
R8UHBMX4TQI234223,9/1/2021,PP-BAE0006,Betatech,3,14.02
RAGZ5GF7O8T913064,6/6/2021,NM-BAED0023,Betatech,1,1.88
RAGZ5GF7O8T913064,6/6/2021,NM-EAES0109,Plexzap,4,4.5
RAGZ5GF7O8T913064,6/6/2021,ZN-BAED0026,Betatech,3,30.07
RAGZ5GF7O8T913064,6/6/2021,ZN-EAESS0119,Finhigh,1,55.12
RAGZ5GF7O8T913064,6/11/2021,BH-EAEM0133,Finhigh,2,49.59
RAGZ5GF7O8T913064,6/11/2021,FH-BAE0020,Zathunicon,1,49.95
RAGZ5GF7O8T913064,6/11/2021,FH-PACBS0174,Finhigh,3,4.94
RAGZ5GF7O8T913064,6/11/2021,ZN-EAELASS0087,Nam-zim,1,28.99
RAGZ5GF7O8T913064,6/29/2021,BH-PACBS0169,Betatech,3,45.47
RAGZ5GF7O8T913064,6/29/2021,FH-EAES0126,Finhigh,4,57.09
RAGZ5GF7O8T913064,6/29/2021,FH-PACBS0164,Betatech,3,16.62
RAGZ5GF7O8T913064,6/29/2021,TP-BAED0029,Nam-zim,3,9.05
RAGZ5GF7O8T913064,6/29/2021,TP-EAEM0139,Betatech,1,37.78
RAGZ5GF7O8T913064,6/29/2021,ZN-EAELASS0083,Nam-zim,1,26.35
RAGZ5GF7O8T913064,6/29/2021,ZN-EAES0122,Finhigh,3,42.77
RAGZ5GF7O8T913064,7/18/2021,NM-PACBS0182,Nam-zim,1,15.05
RAGZ5GF7O8T913064,7/23/2021,BM-BAED0026,Finhigh,4,56.63
RAGZ5GF7O8T913064,7/23/2021,BM-EAEAD0043,Funholding,1,26.19
RAGZ5GF7O8T913064,7/23/2021,FH-EAEWH0130,Toughzap,4,13.63
RAGZ5GF7O8T913064,8/6/2021,BH-EAECS0050,Toughzap,3,46.49
RAGZ5GF7O8T913064,8/6/2021,BH-EAES0124,Zathunicon,3,25.53
RAGZ5GF7O8T913064,9/6/2021,BM-PACBS0197,Plexzap,2,0.84
RAGZ5GF7O8T913064,9/6/2021,NM-BAE0015,Plexzap,3,45.85
RAGZ5GF7O8T913064,9/6/2021,NM-BAE0019,Zathunicon,4,21.85
RAGZ5GF7O8T913064,9/6/2021,ZN-BAE0002,Nam-zim,1,15.63
RAGZ5GF7O8T913064,9/6/2021,ZN-IFCAP0151,Funholding,3,31.27
RCWIFAWFT3E015306,11/9/2020,BH-EAEM0146,Zathunicon,1,22.58
RCWIFAWFT3E015306,11/9/2020,BH-EAES0106,Finhigh,4,34.22
RF2BB0LOILQ809554,5/28/2021,BH-EAEIS0075,Toughzap,3,30.32
RF2BB0LOILQ809554,5/28/2021,BH-EAELASS0088,Plexzap,2,38.1
RF2BB0LOILQ809554,5/28/2021,BM-EAECS0048,Betatech,3,38.35
RF2BB0LOILQ809554,5/28/2021,BM-EAEESS0057,Plexzap,2,5.67
RF2BB0LOILQ809554,5/28/2021,NM-EAEGAM0070,Nam-zim,1,28.71
RF2BB0LOILQ809554,5/28/2021,NM-EAEIS0077,Nam-zim,4,53.48
RF2BB0LOILQ809554,6/19/2021,PP-BAE0008,Funholding,1,65.27
RF2BB0LOILQ809554,6/19/2021,PP-BAEW0037,Finhigh,4,70.25
RF2BB0LOILQ809554,6/19/2021,PP-EAELASS0085,Nam-zim,1,17.78
RF2BB0LOILQ809554,6/19/2021,ZN-EAEIS0081,Plexzap,2,33.96
RF2BB0LOILQ809554,7/3/2021,BM-EAES0094,Plexzap,2,29.8
RF2BB0LOILQ809554,7/3/2021,FH-BAE0016,Blackzim,4,52.5
RF2BB0LOILQ809554,7/3/2021,NM-BAE0005,Funholding,2,42.65
RF2BB0LOILQ809554,7/3/2021,NM-EAEM0150,Finhigh,1,60.88
RF2BB0LOILQ809554,7/3/2021,PP-BAE0012,Plexzap,2,30.4
RF2BB0LOILQ809554,7/3/2021,PP-PACBS0196,Toughzap,4,41.32
RF2BB0LOILQ809554,7/3/2021,TP-EAEGAM0068,Nam-zim,1,15.15
RF2BB0LOILQ809554,7/29/2021,BH-EAEIS0077,Plexzap,3,54.5
RF2BB0LOILQ809554,7/29/2021,BH-EAELASS0085,Finhigh,1,41.78
RF2BB0LOILQ809554,7/29/2021,BM-EAES0101,Funholding,4,16.34
RF2BB0LOILQ809554,7/29/2021,BM-ICS0161,Finhigh,4,51.47
RF2BB0LOILQ809554,7/29/2021,NM-EAEM0134,Finhigh,2,21.26
RF2BB0LOILQ809554,7/29/2021,NM-EAEM0140,Toughzap,4,47.17
RF2BB0LOILQ809554,7/29/2021,ZN-EAEAD0043,Finhigh,1,1.69
RF2BB0LOILQ809554,7/29/2021,ZN-EAESS0118,Funholding,2,9.77
RF2BB0LOILQ809554,7/30/2021,NM-PACBS0188,Blackzim,2,69.4
RF2BB0LOILQ809554,9/7/2021,FG-EAEIS0075,Betatech,3,55.18
RF2BB0LOILQ809554,9/7/2021,FG-ICS0156,Blackzim,4,27.58
RHVJT3TXHWL819894,12/30/2020,FG-EAES0100,Toughzap,3,2.69
RHVJT3TXHWL819894,12/30/2020,NM-EAEGAM0072,Blackzim,1,47.38
RHVJT3TXHWL819894,6/7/2021,TP-EAES0114,Plexzap,1,39.45
RHVJT3TXHWL819894,7/18/2021,NM-EAES0100,Betatech,1,5.94
RHVJT3TXHWL819894,7/18/2021,NM-EAESS0117,Plexzap,1,39.13
RHVJT3TXHWL819894,7/18/2021,NM-PACBS0188,Finhigh,2,7.84
RHVJT3TXHWL819894,7/18/2021,TP-BAE0019,Funholding,4,39.06
RHVJT3TXHWL819894,7/18/2021,TP-EAES0120,Blackzim,4,41.73
RHVJT3TXHWL819894,8/11/2021,FG-EAES0107,Nam-zim,4,17.03
RHVJT3TXHWL819894,8/11/2021,FG-EAES0113,Zathunicon,4,34.5
RHVJT3TXHWL819894,8/11/2021,FG-IFCAP0152,Nam-zim,3,40.45
RHVJT3TXHWL819894,8/11/2021,TP-EAEIS0078,Toughzap,3,16.98
RHVJT3TXHWL819894,8/11/2021,TP-PACBS0195,Toughzap,3,43.69
RHVJT3TXHWL819894,8/30/2021,PP-EAEIS0081,Blackzim,2,17.06
RHVJT3TXHWL819894,8/30/2021,PP-EAELASS0087,Finhigh,1,12.23
RHVJT3TXHWL819894,9/5/2021,NM-EAECS0050,Toughzap,3,50.4
RHVJT3TXHWL819894,9/5/2021,PP-BAED0030,Zathunicon,4,42.58
RHVJT3TXHWL819894,9/5/2021,PP-PACBS0163,Funholding,1,13.38
RLXG5XQRAQ3165459,5/5/2020,TP-EAEWH0131,Finhigh,4,25.65
RLXG5XQRAQ3165459,5/5/2020,TP-ICS0159,Blackzim,4,16.75
RLXG5XQRAQ3165459,6/29/2020,BM-EAEGAM0068,Funholding,1,1.78
RLXG5XQRAQ3165459,6/29/2020,FH-EAEGAM0069,Betatech,2,33.92
RLXG5XQRAQ3165459,6/29/2020,FH-PACBS0180,Toughzap,4,18.41
RLXG5XQRAQ3165459,6/29/2020,ZN-BAEW0036,Finhigh,2,29.95
RLXG5XQRAQ3165459,6/29/2020,ZN-PACBS0173,Plexzap,2,27.34
RLXG5XQRAQ3165459,7/24/2020,TP-BAE0020,Finhigh,1,26.18
RLXG5XQRAQ3165459,7/24/2020,TP-EAEM0134,Blackzim,1,21.33
RLXG5XQRAQ3165459,1/21/2021,BM-EAEIS0077,Blackzim,4,1.89
RLXG5XQRAQ3165459,1/21/2021,BM-EAELASS0086,Toughzap,2,17.46
RLXG5XQRAQ3165459,1/21/2021,FG-EAECS0052,Betatech,4,22.49
RLXG5XQRAQ3165459,1/21/2021,FG-EAES0100,Nam-zim,2,15.33
RLXG5XQRAQ3165459,4/21/2021,FG-EAEESS0061,Funholding,3,31.08
RLXG5XQRAQ3165459,4/21/2021,FG-ICS0162,Plexzap,2,34.42
RLXG5XQRAQ3165459,4/21/2021,PP-PACBS0184,Toughzap,2,3.14
RLXG5XQRAQ3165459,4/21/2021,TP-EAELASS0084,Nam-zim,3,4.7
RLXG5XQRAQ3165459,4/21/2021,TP-EAELASS0087,Nam-zim,1,32
RLXG5XQRAQ3165459,4/21/2021,TP-EAES0093,Plexzap,4,10.41
RLXG5XQRAQ3165459,4/21/2021,TP-EAES0108,Funholding,1,2.51
RLXG5XQRAQ3165459,7/9/2021,TP-EAEESS0060,Zathunicon,1,14.02
RLXG5XQRAQ3165459,7/9/2021,TP-PACBS0172,Zathunicon,3,15.37
RMX0AE4LYYW896673,8/22/2020,FG-EAEAD0041,Blackzim,3,124.91
RMX0AE4LYYW896673,8/22/2020,FG-EAEM0140,Nam-zim,4,31.77
RMX0AE4LYYW896673,8/22/2020,FG-EAEM0143,Toughzap,1,30.43
RMX0AE4LYYW896673,8/22/2020,PP-EAEAD0042,Finhigh,1,68.92
RMX0AE4LYYW896673,8/22/2020,PP-EAEM0133,Nam-zim,3,29.95
RMX0AE4LYYW896673,11/24/2020,BH-EAEM0133,Nam-zim,2,53.67
RMX0AE4LYYW896673,11/24/2020,FH-BAE0010,Funholding,1,27.82
RMX0AE4LYYW896673,11/24/2020,FH-EAELASS0092,Toughzap,4,37.74
RMX0AE4LYYW896673,11/24/2020,FH-PACBS0182,Funholding,2,56.38
RMX0AE4LYYW896673,11/24/2020,FH-PACBS0186,Blackzim,4,115.38
RMX0AE4LYYW896673,11/24/2020,NM-PACBS0179,Plexzap,1,88.71
RMX0AE4LYYW896673,11/24/2020,TP-EAEESS0059,Betatech,2,27.14
RMX0AE4LYYW896673,3/15/2021,FH-EAEWH0131,Zathunicon,4,20.77
RMX0AE4LYYW896673,3/15/2021,FH-ICS0157,Finhigh,3,35.43
RMX0AE4LYYW896673,3/15/2021,FH-PACBS0175,Funholding,4,12.36
RMX0AE4LYYW896673,5/29/2021,BM-EAECS0048,Funholding,2,96.22
RMX0AE4LYYW896673,5/29/2021,BM-PACBS0189,Betatech,2,100.01
RMX0AE4LYYW896673,5/29/2021,NM-EAESS0119,Blackzim,4,96.76
RMX0AE4LYYW896673,7/2/2021,FG-BAEW0040,Betatech,3,109.61
RMX0AE4LYYW896673,7/2/2021,FG-EAES0106,Funholding,4,33.08
RMX0AE4LYYW896673,7/2/2021,PP-EAEGAM0070,Nam-zim,4,34.79
RU32GUAPYSR767349,11/13/2020,BH-EAEESS0059,Toughzap,4,57.97
RU32GUAPYSR767349,11/13/2020,BH-EAELASS0087,Plexzap,1,132.69
RU32GUAPYSR767349,3/3/2021,BH-EAEGAM0074,Blackzim,4,117.55
RU32GUAPYSR767349,3/3/2021,BH-EAEM0139,Finhigh,1,123.1
RU32GUAPYSR767349,3/3/2021,FG-EAES0113,Blackzim,1,106.64
RU32GUAPYSR767349,4/12/2021,BM-EAEIS0080,Funholding,2,6.76
RU32GUAPYSR767349,4/12/2021,NM-BAE0014,Betatech,4,60.84
RU32GUAPYSR767349,4/12/2021,TP-BAED0031,Funholding,1,143.91
RU32GUAPYSR767349,4/12/2021,ZN-EAEGAM0068,Toughzap,1,111.3
RU32GUAPYSR767349,6/3/2021,FG-EAELASS0088,Zathunicon,4,118.66
RU32GUAPYSR767349,6/3/2021,NM-IFCAP0152,Blackzim,4,80.21
RU32GUAPYSR767349,6/3/2021,TP-PACBS0188,Funholding,1,10.69
RU32GUAPYSR767349,7/19/2021,BM-EAEAD0045,Zathunicon,4,16
RU32GUAPYSR767349,7/19/2021,BM-EAEWH0131,Funholding,2,20.09
RU32GUAPYSR767349,7/19/2021,FG-10141,Nam-zim,3,93.5
S0IF4QEGMQI832765,2/24/2021,BH-BAED0028,Funholding,2,20.07
S0IF4QEGMQI832765,2/24/2021,BH-ICS0162,Blackzim,2,27.29
S0IF4QEGMQI832765,2/24/2021,BM-EAES0127,Funholding,1,28.54
S0IF4QEGMQI832765,2/24/2021,FH-EAEAD0046,Betatech,2,14.98
S0IF4QEGMQI832765,2/24/2021,PP-EAES0121,Toughzap,4,30.72
S0IF4QEGMQI832765,2/24/2021,PP-PACBS0188,Toughzap,2,15.96
S0IF4QEGMQI832765,2/24/2021,ZN-BAE0003,Plexzap,4,22.73
S0IF4QEGMQI832765,3/12/2021,BM-BAE0016,Nam-zim,3,7.48
S0IF4QEGMQI832765,3/12/2021,FG-BAE0008,Nam-zim,1,5.51
S0IF4QEGMQI832765,3/12/2021,FH-EAEIS0079,Funholding,2,13.18
S0IF4QEGMQI832765,3/12/2021,TP-EAELASS0084,Toughzap,3,27.46
S0IF4QEGMQI832765,3/12/2021,TP-EAESS0119,Zathunicon,1,12.99
S0IF4QEGMQI832765,3/12/2021,ZN-EAEGAM0072,Finhigh,2,19.54
S0IF4QEGMQI832765,3/12/2021,ZN-PACBS0194,Nam-zim,4,19.45
S0IF4QEGMQI832765,5/5/2021,BM-EAEM0143,Toughzap,1,5.93
S0IF4QEGMQI832765,5/5/2021,FH-EAES0101,Zathunicon,1,16.42
S0IF4QEGMQI832765,5/5/2021,FH-PACBS0178,Toughzap,2,16.51
S0IF4QEGMQI832765,7/20/2021,BM-EAEGAM0071,Funholding,4,3.72
S0IF4QEGMQI832765,7/20/2021,BM-EAEGAM0072,Nam-zim,4,4.53
S0IF4QEGMQI832765,7/20/2021,NM-EAECS0048,Zathunicon,1,16.76
S0IF4QEGMQI832765,7/20/2021,NM-EAES0093,Funholding,2,3.08
S0IF4QEGMQI832765,9/12/2021,FH-BAE0020,Finhigh,3,15.75
S0IF4QEGMQI832765,9/12/2021,FH-PACBS0187,Funholding,2,14.74
S0IF4QEGMQI832765,9/22/2021,BM-EAES0120,Betatech,2,10.24
S0IF4QEGMQI832765,9/22/2021,BM-PACBS0170,Nam-zim,1,26.55
S0IF4QEGMQI832765,9/22/2021,NM-BAEW0035,Nam-zim,4,24.6
S0IF4QEGMQI832765,9/22/2021,NM-EAES0125,Finhigh,1,24.71
S2N3CMXWZPV810214,8/1/2021,ZN-BAE0020,Funholding,2,28.82
S2N3CMXWZPV810214,8/1/2021,ZN-PACBS0196,Funholding,1,46.64
S2N3CMXWZPV810214,8/5/2021,BH-BAED0031,Plexzap,3,28.49
S2N3CMXWZPV810214,8/5/2021,FG-ICS0154,Toughzap,2,31.54
S2N3CMXWZPV810214,8/5/2021,FG-PACBS0185,Toughzap,4,46.16
S2N3CMXWZPV810214,9/13/2021,FH-EAES0097,Funholding,3,13.08
S2N3CMXWZPV810214,9/13/2021,NM-ICS0154,Finhigh,1,37.19
S2N3CMXWZPV810214,9/16/2021,FG-PACBS0194,Zathunicon,4,49.62
S2N3CMXWZPV810214,9/16/2021,FH-PACBS0176,Blackzim,1,57.98
S2N3CMXWZPV810214,9/16/2021,PP-EAEIS0075,Blackzim,3,36.97
S2N3CMXWZPV810214,9/16/2021,PP-EAELASS0083,Blackzim,3,50.51
S2N3CMXWZPV810214,9/16/2021,PP-PACBS0173,Zathunicon,3,9.18
S4TI4IX70JJ322540,7/23/2021,FG-EAEAD0047,Blackzim,2,40.64
S4TI4IX70JJ322540,7/23/2021,PP-EAEGAM0063,Nam-zim,4,19.94
S4TI4IX70JJ322540,8/6/2021,BM-PACBS0164,Toughzap,1,47.4
S4TI4IX70JJ322540,8/6/2021,BM-PACBS0170,Zathunicon,4,59.54
S4TI4IX70JJ322540,8/6/2021,FG-ICS0162,Zathunicon,4,20.5
S4TI4IX70JJ322540,8/6/2021,FH-EAEGAM0070,Toughzap,4,70.21
S4TI4IX70JJ322540,8/6/2021,FH-EAES0102,Zathunicon,3,44.27
S4TI4IX70JJ322540,8/18/2021,NM-BAE0011,Toughzap,2,70.92
S4TI4IX70JJ322540,8/18/2021,ZN-PACBS0175,Funholding,2,2.7
S4TI4IX70JJ322540,8/24/2021,BH-BAED0024,Plexzap,1,35.99
S4TI4IX70JJ322540,8/24/2021,BH-EAELASS0090,Funholding,2,26.15
S4TI4IX70JJ322540,8/24/2021,FG-EAEM0137,Zathunicon,4,56.39
S4TI4IX70JJ322540,8/29/2021,BH-BAE0006,Plexzap,4,19.46
S4TI4IX70JJ322540,8/29/2021,FH-IFCAP0151,Nam-zim,4,43.03
S4TI4IX70JJ322540,8/29/2021,PP-EAEESS0056,Plexzap,3,37.2
S4TI4IX70JJ322540,8/29/2021,PP-EAEIS0076,Zathunicon,2,15.91
S4TI4IX70JJ322540,8/29/2021,PP-EAEM0140,Blackzim,4,74.45
S4TI4IX70JJ322540,8/29/2021,PP-PACBS0197,Blackzim,2,28.95
S4TI4IX70JJ322540,9/21/2021,BH-EAEAD0047,Finhigh,2,51.48
S4TI4IX70JJ322540,9/21/2021,BH-EAEM0148,Nam-zim,1,3.74
S4TI4IX70JJ322540,9/21/2021,TP-PACBS0183,Nam-zim,4,66.3
S5263SMBZPG600452,3/20/2021,BH-EAEAD0045,Nam-zim,2,77.61
S5263SMBZPG600452,3/20/2021,BM-BAEW0038,Finhigh,3,30.52
S5263SMBZPG600452,3/20/2021,BM-EAEM0132,Nam-zim,3,61.64
S5263SMBZPG600452,3/20/2021,NM-EAECS0049,Plexzap,3,53.13
S5263SMBZPG600452,3/20/2021,NM-EAELASS0087,Zathunicon,1,29.43
S5263SMBZPG600452,3/20/2021,NM-PACBS0184,Finhigh,2,59.37
S5263SMBZPG600452,3/20/2021,NM-PACBS0197,Funholding,4,1.54
S5263SMBZPG600452,4/29/2021,FH-EAEIS0077,Toughzap,1,0.73
S5263SMBZPG600452,5/22/2021,FG-EAES0127,Funholding,3,64.73
S5263SMBZPG600452,5/22/2021,ZN-EAEM0148,Funholding,1,88.42
S5263SMBZPG600452,6/3/2021,FG-EAEM0136,Betatech,1,62
S5263SMBZPG600452,6/3/2021,FG-EAES0109,Betatech,3,75.26
S5263SMBZPG600452,6/3/2021,ZN-EAEESS0060,Toughzap,2,48.56
S5263SMBZPG600452,6/3/2021,ZN-PACBS0193,Plexzap,4,5.89
S5263SMBZPG600452,7/5/2021,FH-BAE0019,Toughzap,4,2.02
S5263SMBZPG600452,7/5/2021,FH-EAES0125,Blackzim,4,84.65
S5263SMBZPG600452,7/5/2021,NM-EAEGAM0069,Toughzap,3,41.17
S5MQN63PZL6857813,3/30/2021,BM-EAEM0145,Funholding,1,339.26
S5MQN63PZL6857813,3/30/2021,PP-EAELASS0092,Betatech,4,298.14
S5MQN63PZL6857813,3/30/2021,PP-EAEM0142,Nam-zim,3,32.27
S5MQN63PZL6857813,4/13/2021,BH-EAEM0150,Blackzim,1,331.58
S5MQN63PZL6857813,7/27/2021,FG-EAEESS0053,Blackzim,2,107.03
S5MQN63PZL6857813,7/27/2021,FG-PACBS0175,Blackzim,3,165.06
S5MQN63PZL6857813,7/27/2021,FG-PACBS0181,Nam-zim,1,120.89
S5MQN63PZL6857813,7/27/2021,TP-EAES0100,Zathunicon,2,259.36
S5MQN63PZL6857813,7/27/2021,TP-EAES0127,Blackzim,3,149.07
S5MQN63PZL6857813,7/27/2021,ZN-10141,Zathunicon,3,414.9
S5MQN63PZL6857813,7/27/2021,ZN-EAECS0052,Funholding,4,532.23
SC4XXMXCD3O314777,12/1/2020,PP-EAES0102,Zathunicon,2,37.68
SHN7X1KFP65647255,2/27/2021,BH-ICS0159,Blackzim,4,0.03
SHN7X1KFP65647255,2/27/2021,NM-EAEGAM0063,Funholding,2,28.21
SHN7X1KFP65647255,2/27/2021,NM-ICS0158,Blackzim,1,25.27
SHN7X1KFP65647255,2/27/2021,PP-EAEAD0043,Funholding,1,52.51
SHN7X1KFP65647255,2/27/2021,TP-EAES0099,Zathunicon,1,64.66
SHN7X1KFP65647255,2/27/2021,TP-PACBS0183,Finhigh,4,50.42
SHN7X1KFP65647255,6/7/2021,BM-EAESS0117,Zathunicon,1,31.54
SHN7X1KFP65647255,6/7/2021,ZN-BAE0021,Zathunicon,3,35.17
SLW1XG4GWUM246789,4/7/2021,BH-EAEM0150,Plexzap,2,43.61
SLW1XG4GWUM246789,4/7/2021,BH-PACBS0165,Betatech,2,6.8
SLW1XG4GWUM246789,4/7/2021,FG-EAEAD0044,Blackzim,1,76.27
SLW1XG4GWUM246789,4/7/2021,FG-EAEAD0047,Betatech,2,62.42
SLW1XG4GWUM246789,4/7/2021,FG-EAEIS0076,Nam-zim,3,59.4
SLW1XG4GWUM246789,4/7/2021,NM-EAECS0050,Plexzap,1,45.94
SLW1XG4GWUM246789,4/7/2021,ZN-EAEAD0044,Nam-zim,4,2.42
SLW1XG4GWUM246789,4/7/2021,ZN-EAEIS0080,Plexzap,3,52.01
SLW1XG4GWUM246789,6/10/2021,FG-10141,Plexzap,4,10.75
SLW1XG4GWUM246789,6/10/2021,NM-EAEGAM0071,Finhigh,2,46.82
SLW1XG4GWUM246789,7/17/2021,NM-EAEGAM0065,Nam-zim,2,81.83
SLW1XG4GWUM246789,7/17/2021,NM-EAEIS0082,Finhigh,2,60.85
SLW1XG4GWUM246789,7/17/2021,NM-EAES0099,Nam-zim,2,19.88
SLW1XG4GWUM246789,7/17/2021,NM-EAESS0118,Betatech,4,26.67
SLW1XG4GWUM246789,7/17/2021,PP-BAE0017,Betatech,4,34.73
SLW1XG4GWUM246789,7/17/2021,PP-EAEGAM0062,Toughzap,2,16.78
SLW1XG4GWUM246789,8/12/2021,BM-BAED0030,Toughzap,4,19.75
SLW1XG4GWUM246789,8/12/2021,BM-EAEGAM0068,Funholding,3,29.7
SLW1XG4GWUM246789,8/12/2021,FG-EAEGAM0072,Blackzim,3,11.19
SLW1XG4GWUM246789,8/12/2021,FG-EAEM0143,Finhigh,4,40.99
SLW1XG4GWUM246789,8/12/2021,NM-EAEIS0075,Betatech,3,2.21
SLW1XG4GWUM246789,8/12/2021,NM-PACBS0182,Finhigh,3,38.27
SLW1XG4GWUM246789,8/12/2021,TP-EAEM0139,Blackzim,3,22.96
SLW1XG4GWUM246789,8/12/2021,TP-EAESS0115,Finhigh,4,77.76
SLW1XG4GWUM246789,8/12/2021,ZN-EAEAD0043,Zathunicon,3,5.14
SLW1XG4GWUM246789,8/12/2021,ZN-EAEWH0128,Nam-zim,2,8.72
SSK6RJETTAY507275,5/11/2020,BH-BAEW0034,Nam-zim,4,23.26
SSK6RJETTAY507275,5/11/2020,BH-PACBS0167,Toughzap,2,29.63
SSK6RJETTAY507275,5/11/2020,PP-BAED0026,Plexzap,2,23.94
SSS7P1GXYA6831681,8/5/2021,FG-BAE0011,Betatech,2,50.62
SSS7P1GXYA6831681,8/5/2021,TP-EAECS0050,Plexzap,1,36.67
SSS7P1GXYA6831681,8/5/2021,TP-EAEM0140,Zathunicon,2,52.86
SSS7P1GXYA6831681,8/5/2021,TP-PACBS0165,Plexzap,1,91.61
SSS7P1GXYA6831681,8/14/2021,BM-BAE0003,Blackzim,2,79.31
SSS7P1GXYA6831681,8/14/2021,BM-BAED0029,Zathunicon,2,87.08
SSS7P1GXYA6831681,8/14/2021,NM-BAE0000,Funholding,1,66.93
SSS7P1GXYA6831681,8/14/2021,NM-EAEM0147,Plexzap,1,30.81
SSS7P1GXYA6831681,8/14/2021,PP-EAEIS0082,Plexzap,4,116.67
SSS7P1GXYA6831681,8/23/2021,BM-EAEGAM0063,Toughzap,1,9.54
SSS7P1GXYA6831681,9/17/2021,FG-BAEW0036,Betatech,2,42.62
SSS7P1GXYA6831681,9/17/2021,NM-EAELASS0091,Funholding,1,7.28
SSS7P1GXYA6831681,9/17/2021,NM-EAES0102,Plexzap,1,15.27
SSS7P1GXYA6831681,9/17/2021,ZN-EAECS0051,Nam-zim,4,76.05
SSS7P1GXYA6831681,9/17/2021,ZN-PACBS0187,Betatech,3,41.82
SYK3OZKA6FN066098,3/21/2021,TP-BAED0024,Toughzap,2,105.93
SYK3OZKA6FN066098,5/2/2021,FG-BAE0013,Betatech,4,210.81
SYK3OZKA6FN066098,5/2/2021,FG-EAEM0150,Betatech,4,153.74
SYK3OZKA6FN066098,5/2/2021,FG-EAEWH0129,Nam-zim,3,93.65
SYK3OZKA6FN066098,5/2/2021,FG-PACBS0184,Finhigh,3,142.14
SYK3OZKA6FN066098,5/2/2021,TP-EAEESS0056,Betatech,3,8.8
SYK3OZKA6FN066098,5/2/2021,TP-EAEGAM0070,Nam-zim,1,94.45
SYK3OZKA6FN066098,7/7/2021,BH-EAECS0051,Blackzim,4,103.42
SYK3OZKA6FN066098,7/7/2021,BH-EAES0108,Betatech,4,100.38
SYK3OZKA6FN066098,7/7/2021,FG-BAED0023,Toughzap,2,119.23
SYK3OZKA6FN066098,7/7/2021,FG-EAES0121,Finhigh,3,103.41
SYK3OZKA6FN066098,8/22/2021,NM-BAEW0033,Plexzap,4,251.29
SYK3OZKA6FN066098,8/22/2021,PP-EAEESS0057,Blackzim,1,75.55
T3LJKVCQKWT790170,7/16/2021,TP-EAES0103,Plexzap,1,135.51
T3LJKVCQKWT790170,7/16/2021,TP-EAES0126,Toughzap,4,279.75
T3LJKVCQKWT790170,7/23/2021,BH-EAEESS0060,Finhigh,3,292.2
T3LJKVCQKWT790170,7/23/2021,NM-BAED0028,Betatech,4,201.77
T3LJKVCQKWT790170,7/23/2021,TP-EAECS0052,Blackzim,1,267.79
T3LJKVCQKWT790170,7/23/2021,TP-PACBS0174,Betatech,1,210.3
TFRBNINRQHD994300,5/26/2021,BH-EAELASS0086,Plexzap,3,35.96
TFRBNINRQHD994300,6/21/2021,NM-EAEIS0079,Funholding,2,137.72
TFRBNINRQHD994300,6/21/2021,TP-EAELASS0083,Zathunicon,2,26.09
TFRBNINRQHD994300,8/28/2021,BH-EAEAD0041,Nam-zim,4,124.21
TFRBNINRQHD994300,8/28/2021,BH-EAES0094,Plexzap,2,151.55
TFRBNINRQHD994300,8/28/2021,FH-EAEESS0059,Toughzap,1,105.78
TFRBNINRQHD994300,8/28/2021,FH-PACBS0174,Blackzim,1,43.84
TFRBNINRQHD994300,9/5/2021,BH-EAEESS0054,Plexzap,4,100.03
TFRBNINRQHD994300,9/5/2021,FH-EAELASS0088,Blackzim,2,61.44
TFRBNINRQHD994300,9/5/2021,FH-PACBS0186,Blackzim,1,19.85
TFRBNINRQHD994300,9/5/2021,TP-BAE0004,Nam-zim,3,140.59
TIGCC0J14W1049941,9/4/2020,PP-EAEGAM0068,Toughzap,4,38.92
TIGCC0J14W1049941,9/4/2020,PP-EAEIS0082,Betatech,2,23.38
TIGCC0J14W1049941,9/4/2020,PP-ICS0158,Betatech,2,54.9
TIGCC0J14W1049941,5/3/2021,NM-EAEM0138,Blackzim,4,87.17
TIGCC0J14W1049941,5/3/2021,PP-EAES0106,Zathunicon,1,33.76
TN71ZRAXPD7832958,7/3/2021,FG-EAES0126,Betatech,2,4.9
TN71ZRAXPD7832958,7/3/2021,FG-PACBS0179,Nam-zim,2,17.16
TN71ZRAXPD7832958,7/3/2021,FH-EAEGAM0065,Blackzim,1,9.8
TN71ZRAXPD7832958,7/3/2021,FH-EAES0114,Betatech,2,26.36
TN71ZRAXPD7832958,7/3/2021,FH-EAEWH0128,Plexzap,3,19.9
TN71ZRAXPD7832958,7/3/2021,NM-EAEESS0055,Finhigh,1,2.06
TO6RWDMW814286852,1/21/2021,BH-EAES0096,Betatech,2,119.8
TO6RWDMW814286852,1/21/2021,BH-EAES0127,Zathunicon,3,98.61
TO6RWDMW814286852,1/21/2021,FG-EAECS0051,Nam-zim,4,70.26
TO6RWDMW814286852,1/21/2021,TP-BAE0012,Betatech,4,161.97
TO6RWDMW814286852,1/21/2021,ZN-EAEM0142,Nam-zim,3,184.59
TO6RWDMW814286852,1/21/2021,ZN-EAES0108,Blackzim,4,39.34
TO6RWDMW814286852,3/1/2021,BM-BAED0029,Zathunicon,3,59.63
TO6RWDMW814286852,3/1/2021,BM-EAELASS0091,Funholding,1,130.26
